mdt_id,vehicle_id,power_status,battery_capacity,charging_status,memory_available,storage_available,list_of_app,rpt_time
861075024166415,Test,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::null,tariff.firmware::null",15/01/2021 10:54:49
861075024166498,"SHF176A ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:24:11
861075024166522,"SHB468D ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:19:01
861075024166530,"SHB833H ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:18:19
861075024166555,"SHF357U ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:19:05
861075024166563,"SHB789C ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",26/02/2021 20:27:30
861075024166639,SHC4698A,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:17:02
861075024166654,SHC4209D,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:24:30
861075024166662,SHC4942U,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:14:52
861075024166670,SHD6345A,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:20:16
861075024166696,SHC4991C,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:20:31
861075024166837,SHB1868B,,,,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.install:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",16/11/2020 17:22:04
861075024166852,"SHB661L ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::15437",20/02/2021 08:10:39
861075024166902,SHD6118P,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:11:44
861075024167009,SHB5248P,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:09:12
861075024167041,SHC4480K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC",22/01/2021 10:05:30
861075024167066,"SHB460A ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:09:58
861075024167074,SHB1868B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.install:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::50740",29/11/2020 12:45:14
861075024167090,"SHB852C ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:18:12
861075024167132,SHC4785G,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::52771",08/01/2021 10:42:08
861075024167157,SHB1868B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1027.201209_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC",17/12/2020 18:04:52
861075024167165,"SHF181J ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1027.201209_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:19:05
861075024167181,SHB5242E,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:17:39
861075024167199,SHC4663A,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::15437",21/01/2021 11:22:40
861075024167207,SHB5230P,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",15/01/2021 11:45:09
861075024167215,SHB5807B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:19:49
861075024167223,SHB1100H,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:17:00
861075024167256,SHB5193M,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:19:23
861075024167298,"SHF265B ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:11:09
861075024167330,SHB5544J,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:11:32
861075024167348,SHB1868B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1027.201209_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC",17/12/2020 15:40:08
861075024167371,SHC4704R,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 15:33:47
861075024167389,SHB5021B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.install:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:21:22
861075024167470,SHC4634J,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:17:09
861075024167488,"SHB238B ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::52779",05/03/2021 17:11:43
861075024167504,SHC4480K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",25/11/2020 22:32:01
861075024167546,SHB5619C,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:14:56
861075024167561,SHC4955H,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.install:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:20:28
861075024167595,SHC4988M,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:10:46
861075024167629,"SHB660P ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",23/02/2021 11:40:24
861075024167637,"SHF282B ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:17:23
861075024168080,"SHF5K   ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:16:58
861075024168106,"SHF329B ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:20:23
861075024168122,SHD6128K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:24:32
861075024168155,SHC4735B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.install:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:24:01
861075024168171,SHB5324C,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:08:16
861075024168197,"SHF288K ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:19:24
861075024168247,"SHB792S ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:16:07
861075024168320,SHB5420H,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:15:47
861075024168346,SHB1868B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1027.201209_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC",17/12/2020 15:01:49
861075024168353,SHC4561K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdmv2:1.0.16cfg,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",04/03/2021 20:37:01
861075024168379,SHC4574Z,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:10:42
861075024168411,"SHB656C ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:11:04
861075024168429,SHB1868B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",23/11/2020 15:49:48
861075024168437,"SHB609P ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::15437",19/12/2020 12:23:52
861075024168536,SHD6077Z,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",01/03/2021 07:52:21
861075024168544,SHC4480K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 19:34:08
861075024168551,SHC4630U,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::15437",21/01/2021 14:05:02
861075024168585,SHD6370B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:09:20
861075024168619,"SHB512J ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::52771",05/03/2021 14:10:56
861075024168635,SHC4508R,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 15:38:46
861075024168650,SHC4480K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::52779",18/02/2021 19:25:36
861075024168668,SHC4775K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:23:57
861075024168692,"SHB616T ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:23:11
861075024168700,"SHF319E ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.install:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",24/02/2021 16:29:53
861075024168734,SHB5452R,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.install:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 17:16:52
861075024168775,SHC4480K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC,meter.firmware::610,tariff.firmware::24635",15/01/2021 18:05:05
861075024168783,SHC4577R,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0,meter.firmware::610,tariff.firmware::24635",05/03/2021 16:31:15
861075024168858,SHB1868B,,,,1000,0,"com.ucast.blackbox:1.0.1017.201029_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.install:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",12/11/2020 15:25:29
861075024168866,SHC4480K,,,,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",14/11/2020 14:58:43
861075024168890,SHB1868B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1021.201111_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.11,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 22:08:08
